TIC_ID,Period_days,Duration_hours,Depth,SNR,Odd_Even_Sigma,blend_probability,neighbor_count,bls_peak_power,transit_symmetry_score,v_shape_score,u_shape_score,ingress_duration,egress_duration,num_observed_transits,Label
TIC_MOCK_900015,9.825563449437409,1.3198615774372078,0.004727772031471064,79.90512674245234,0.30508763031098757,0.11885815011235495,3,247.78025988480957,0.8211329368523488,0.22816526293804124,0.7718347370619587,0.18641527300383987,0.19087387725588983,2,Transit
TIC_MOCK_900016,13.17892130176399,6.6845695164106385,0.07760733219980068,256.9101906961941,3.9887845235930883,0.29845989515093013,7,367.619543413155,0.6721348710035685,0.7511994275649995,0.24880057243500053,0.6119447215056226,0.6811424614751909,2,Eclipsing Binary
TIC_MOCK_900017,5.675054479169795,4.0902583714359295,0.06947018750136262,130.30602894255816,1.144473024233068,0.6930582154250724,33,198.45187579874238,0.7581124391734955,0.5130416919451857,0.4869583080548143,0.4568524520882393,0.633473535808496,2,Blend
TIC_MOCK_900018,9.270800652015788,4.484778515173562,0.21549170789478034,422.39205300509343,15.471444469543835,0.23079146809240192,6,474.5385983617854,0.6925376606541295,0.705757683046917,0.294242316953083,0.8897198131175513,0.982353818231402,2,Eclipsing Binary
TIC_MOCK_900019,3.1736392617154814,2.0727246478633594,0.14684084240775688,158.54065591979366,19.589853833470915,0.24046113356489687,3,434.2677108851267,0.6063404546617254,0.8938270370387524,0.10617296296124756,1.2490007524679274,1.1321039133342201,6,Eclipsing Binary
TIC_MOCK_900020,3.410136670028434,2.2173898420243363,0.08660137882190136,133.825023103084,4.053429639931331,0.8456325244738945,33,154.0506274696164,0.8355049631511171,0.7460423444701172,0.2539576555298828,1.446401623804714,1.8613791475594437,4,Blend
TIC_MOCK_900021,6.6504344670862485,2.0186824881842047,0.0088083021687023,85.67844214833303,0.09606587240581249,0.18035239842708473,4,421.3094881679167,0.8990904206921964,0.1772697819696631,0.8227302180303369,0.2800497729679039,0.2647570778968635,3,Transit
TIC_MOCK_900022,17.843122864512463,2.6341608794376445,0.44710674820524493,494.7238719500591,10.53564248654151,0.01434924611823164,7,176.31281444122288,0.786529355225073,0.721625300799602,0.27837469920039803,0.6068850916478878,0.4884474545593666,2,Eclipsing Binary
TIC_MOCK_900023,19.15177726683986,3.779213487725931,0.2089631338259289,207.3664533856323,16.16911003008009,0.1984111833211243,2,256.6984018006759,0.5393582598853589,0.8980908159104014,0.10190918408959859,1.646558993332604,1.4918130267497716,2,Eclipsing Binary
TIC_MOCK_900024,0.9084267401027999,3.7726686648645216,0.4855370156802637,396.15041652716013,13.619280670522484,0.11458189189586876,1,109.38492945766276,0.6021653938740879,0.7782139899759749,0.2217860100240251,0.6038814594287899,0.7149537429566901,16,Eclipsing Binary
TIC_MOCK_900025,9.825978244230512,1.6897189191118578,0.0016788559668786788,5.320352769343497,1.1395663471431716,0.4860155029775399,15,33.41194258315481,0.49388716439890157,0.12809574636620003,0.3382675059944984,2.7914425569455443,0.7513852743471705,2,Other
TIC_MOCK_900026,7.75725696483151,3.451758329978102,0.008844159294919598,94.87682539702368,0.6017317795812624,0.024300275260183614,2,449.1162050941713,0.9291621625310412,0.15718135784783202,0.842818642152168,0.42637877558744697,0.4571948749041434,2,Transit
TIC_MOCK_900027,17.00702960446042,4.775209643731392,0.0259718609971628,97.50250448208661,4.209992764450307,0.8913962708646452,11,78.76054150733124,0.6161574620994078,0.4600299162604917,0.5399700837395083,1.2038248030960834,0.9261400986940895,2,Blend
TIC_MOCK_900028,11.02134629966235,4.4264900805793665,0.011686427749999971,27.455468664908494,4.825648710634983,0.7953576520259759,27,256.98981756302396,0.8198404634298752,0.5711186027459241,0.4288813972540759,1.0084172285505275,1.0168481481010092,2,Blend
TIC_MOCK_900029,6.302194800717001,4.49329166344323,0.013808817510796805,67.26622185813233,1.902803842607895,0.0320143269909146,1,301.11904631703516,0.962350443373142,0.248342412302586,0.751657587697414,0.4525803118700086,0.43247688425145214,3,Transit
TIC_MOCK_900030,4.2821004117216095,2.554644650037771,0.06609847096502429,151.04612960877674,4.0755919224018395,0.845991296136453,6,125.95383354514965,0.8351375353456192,0.5771132570660082,0.42288674293399175,0.3062755362514953,0.38621062123578503,5,Blend
TIC_MOCK_900031,1.1885714213346619,4.832293920477521,0.004129363147288225,43.11466761718761,0.8173290408451978,0.029777610066488935,2,498.3504519322613,0.8736619061013697,0.1897221261909085,0.8102778738090914,0.3888283752810948,0.4188611508528247,19,Transit
TIC_MOCK_900032,12.064364516642291,3.7824725859872275,0.008311174632887613,10.289643724385082,1.5489733436496018,0.07109860208827148,0,224.4531176376774,0.8804654249373112,0.27485249412204754,0.7251475058779524,0.30404388499953006,0.3176288555723638,2,Transit
TIC_MOCK_900033,2.530678479445605,1.0016376244510168,0.003544422860795516,5.406183635706272,5.993689656629338,0.602145644052481,27,33.87672935630217,0.3989534093580722,0.07705827913433116,0.0585509292439792,1.0692911242185763,2.376201233623256,6,Other
TIC_MOCK_900034,14.299778227447858,4.68189048057716,0.0026346183765638856,3.0321676869439877,3.2819275360931153,0.43401936617387527,17,17.999770065556604,0.13752533613842105,0.801366915819519,0.7665885239716433,2.227485907122706,0.9683861804264713,2,Other
TIC_MOCK_900035,3.882861448186166,2.193398435594095,0.002531215282154775,6.801378897349046,9.911264318213037,0.7472195877420377,6,25.01552949295153,0.45266161651731895,0.18447625313363936,0.3622354416522884,1.0700827373516033,0.1759704547429879,5,Other
TIC_MOCK_900036,0.9717393958814273,5.108472597432892,0.1728818644877656,184.42650811494786,18.99154716696079,0.07778902765973213,9,885.4572254361417,0.8367734267167235,0.7558304253538831,0.24416957464611688,1.7039649646935655,1.6754657326682074,25,Eclipsing Binary
TIC_MOCK_900037,9.917893005664427,3.9117572278950608,0.0017039701237667806,54.68150371197698,1.0921267565379489,0.14590164573047934,0,121.5086754512091,0.9220450298955283,0.1270708164555371,0.8729291835444629,0.4005500344116183,0.4131237130603951,2,Transit
TIC_MOCK_900038,19.15398511112743,2.4109353734660006,0.006648417393974177,59.72407990982214,1.234893995359999,0.9625018322084147,14,103.42642605473037,0.8278194787253892,0.52486992122527,0.47513007877473,1.2320526683462174,0.6965608830198489,2,Blend
TIC_MOCK_900039,10.007638276630994,7.438624720066466,0.07819394155490954,112.66041700291782,12.051151598678691,0.12332868078021196,6,177.78214968629183,0.5947137237245541,0.9197346195514269,0.08026538044857312,1.3224808755896365,1.1256894837063678,2,Eclipsing Binary
TIC_MOCK_900040,17.70164447850017,4.150852062110834,0.01657458066891124,66.19829018245552,1.2362028282377324,0.1959101680763514,4,344.3785706633335,0.839619526551948,0.21306605091432196,0.786933949085678,0.2855729946753345,0.31253138977245376,2,Transit
TIC_MOCK_900041,12.366281817581099,2.9074809724096076,0.10134310319957002,151.3926184780558,7.266433242785066,0.25518481735234133,6,590.5949754346298,0.8922067288004425,0.7682228487584136,0.23177715124158638,1.1059668144898223,1.1247885131502806,2,Eclipsing Binary
TIC_MOCK_900042,15.938149774840356,1.904588206359763,0.01229671320115279,86.22268552797038,1.0715763674261893,0.028191925504353857,0,351.06005179809875,0.8924591122001214,0.1823531083169017,0.8176468916830983,0.3603893868603817,0.36366401957227684,2,Transit
TIC_MOCK_900043,1.7143255646967694,4.862778837171102,0.004051377724440914,2.363696042879879,7.862781993840331,0.2013637821359744,6,35.52474950078668,0.42690865545070944,0.7584250178691111,0.754107680316164,0.1520424678486263,0.466135970098579,11,Other
TIC_MOCK_900044,13.362772644697474,7.679827725197643,0.16497200509502213,302.08201626871033,15.762401618988902,0.16739422163479195,1,158.68413213444285,0.6855725507249331,0.972766061758468,0.027233938241531974,1.3080526969290713,1.3069081550229684,2,Eclipsing Binary
TIC_MOCK_900045,2.5567371491542965,2.902100037537812,0.08238821289942233,157.3662516758122,4.8223832695040585,0.6815065836510756,14,55.38974819725192,0.7070012922425294,0.6787409423947086,0.3212590576052914,0.6317300287000753,0.513185321448616,8,Blend
TIC_MOCK_900046,13.03215582461226,5.121143139509327,0.45363106869059044,251.42132314409764,12.482943262796423,0.049810294024858634,2,426.7906629706094,0.8588745363858477,0.7506562620033058,0.24934373799669418,1.2605766557981615,1.310048051886786,2,Eclipsing Binary
TIC_MOCK_900047,1.1509802348344338,5.101887537244867,0.07353088823538245,69.50077901528365,3.9929663619137563,0.9871023508413556,23,268.2524194699814,0.8410810606324606,0.5526033867883191,0.4473966132116809,1.4605519383110046,1.3404375771864525,15,Blend
TIC_MOCK_900048,19.690151221211707,1.829774476478925,0.0638324560521402,177.56627407788235,2.1374484396030757,0.6648933623129917,31,215.45246937225784,0.6279091459380082,0.31468207955119615,0.6853179204488038,1.2875501354657832,0.9138425039373629,2,Blend
TIC_MOCK_900049,7.891028961272399,2.185959125133261,0.006803125987035956,92.63871996604976,0.2768711132973953,0.15191648202292637,0,262.0255545197666,0.9643273795420944,0.19185303943464277,0.8081469605653573,0.24311930613017674,0.24283789296843697,3,Transit
TIC_MOCK_900050,16.650860422525756,7.264133193142417,0.0009514318063651447,7.781847488956573,1.0063747852353333,0.23987411275594472,19,36.68759559972546,0.5438027804360582,0.1912604179145867,0.613777418815699,1.3629658177546622,1.774024219228978,2,Other
TIC_MOCK_900051,14.892347905101085,2.9127613084342348,0.0042343128993929495,2.2178091994215037,7.392947351647732,0.1063437262557746,2,29.02145188401341,0.14178468889744344,0.1748814371759594,0.8557372589057863,0.7588207153681932,2.5274192632045263,2,Other
TIC_MOCK_900052,5.9458837248610035,5.370220154878003,0.0035013378101981718,4.137174736877119,2.126443763710961,0.03318935456242622,20,19.29072199658079,0.5555492398365057,0.9036078443467951,0.23276314710128876,2.4414484879858587,0.27137228122693446,3,Other
TIC_MOCK_900053,18.027524069514822,0.501789795787528,0.004383710948277923,3.1835674924919477,3.8975938742649205,0.3795029033747186,13,35.25972633329345,0.4279889321126731,0.38040054897040965,0.9768003285106593,0.42108972064631545,1.3253904421046394,2,Other
TIC_MOCK_900054,1.319481165842403,2.400186647752447,0.09188957866771592,173.08491859183297,1.4610911523094887,0.9643080646575661,46,218.815151284075,0.8518382728502301,0.7908993466303138,0.2091006533696862,1.0456133967042354,1.1074978236063315,17,Blend
TIC_MOCK_900055,12.750643154033988,4.773500975739313,0.0032119366189576216,3.5291022801831495,1.2024722651167563,0.0683409355322604,16,13.466283989059365,0.10744242176638888,0.46876796546450583,0.3012652607600004,1.8352367044635005,0.9619896423549897,2,Other
TIC_MOCK_900056,6.348422674386201,4.611579980767949,0.0010580424359692337,86.70374869520633,1.6695117080660162,0.11864431402147686,0,495.06276125757825,0.9252352343186276,0.20626330411361182,0.7937366958863882,0.4352608734207698,0.4165699304490753,3,Transit
TIC_MOCK_900057,8.86906057122896,3.293397382540872,0.015804300847115756,69.29425631260635,0.6307681245985164,0.044045060275463024,3,101.71984867680507,0.8187714569646712,0.2819253638873185,0.7180746361126815,0.3676801051752314,0.39189454617635144,2,Transit
TIC_MOCK_900058,17.640088555504214,2.7217096412839608,0.010397182399925322,38.52519290120074,1.0864899021467793,0.15477593114603128,0,203.36706490543096,0.8329649350693524,0.134116382311418,0.865883617688582,0.47924332806857695,0.4739952409939107,2,Transit
TIC_MOCK_900059,15.881644146154512,2.790160630832231,0.3543918630522765,155.38300106696855,16.374755697625428,0.2912298619424349,1,344.4118882759359,0.689158853124362,0.9951520938566314,0.004847906143368608,0.9034384187397067,0.8698203583963486,2,Eclipsing Binary
TIC_MOCK_900060,17.88386030465838,5.624430062427315,0.0678946842448563,458.32107412078113,7.0605632268327705,0.1408925324042127,8,398.2123063927457,0.6928164232448331,0.7588293138215179,0.24117068617848214,1.4161701066136523,1.2919341569876899,2,Eclipsing Binary
TIC_MOCK_900061,4.536355279549322,2.045984195895352,0.05247760962218937,148.580964095836,3.6242631625139596,0.03240772623920741,9,516.5667595142656,0.6754153954149742,0.765552950306239,0.23444704969376096,1.0951952706294747,0.8956015277656991,4,Eclipsing Binary
TIC_MOCK_900062,5.917530419243821,8.272963353108352,0.001494355278638198,5.721196252231016,8.7986267736116,0.5747795542644152,6,22.274130311904152,0.5213552596189985,0.9928168389990704,0.13148911989798162,0.8967214240066066,1.2442706192331747,4,Other
TIC_MOCK_900063,8.725649481507212,6.284195866801139,0.45842495115044973,323.5573463408167,8.259336203667296,0.2471371152663884,6,958.6298148265365,0.7885573804425153,0.9588641508737237,0.041135849126276325,0.5031557647638252,0.5469448322880714,2,Eclipsing Binary
TIC_MOCK_900064,16.676957358872382,3.540165369860275,0.4422189772797038,349.38144589012484,16.606032943397913,0.19879935391780665,4,208.92250043667374,0.6675791160749902,0.9253534143425255,0.0746465856574745,0.6065114967998833,0.504661237581607,2,Eclipsing Binary
TIC_MOCK_900065,7.418040190801692,4.393349783362824,0.0671886920255685,78.76479825919435,2.9683039560426923,0.6040524736110974,22,67.4952581270596,0.6347212820036116,0.3771607826415397,0.6228392173584603,0.5062181775925134,0.5760140681724523,3,Blend
TIC_MOCK_900066,14.94913438035428,4.965052906934533,0.016597452877655273,83.80113662074204,1.737205934189898,0.10649853988742933,2,268.70022220892133,0.9154399773469102,0.10874781446178948,0.8912521855382105,0.14920131804949827,0.15095122261829522,2,Transit
TIC_MOCK_900067,7.191763386866835,8.533241448404114,0.0032962290781005043,6.847449786684577,4.299310773901482,0.6729666223944324,22,23.9887028986288,0.6170454969509772,0.5902855429531597,0.2262791082142318,1.2142948983984059,1.4053577474276033,3,Other
TIC_MOCK_900068,11.795693899500273,4.558608132070265,0.0020675849910486445,11.107873271446802,0.9251308366856381,0.005484061994531531,3,359.7822583214616,0.8749105774040243,0.13337204033975056,0.8666279596602494,0.272211735384883,0.25275372172964644,2,Transit
TIC_MOCK_900069,17.856892186084263,0.7417537191046333,0.0008568527613942866,6.5207567040053895,6.369023174547433,0.34060416658129167,26,19.337011321333122,0.28673049703803616,0.6771206397350094,0.6057792494526903,1.157321811772866,0.7318884073394712,2,Other
TIC_MOCK_900070,19.766701340034043,1.8352531919944273,0.0034725437553231615,5.399127897615784,0.27536719869465487,0.50545511791045,10,9.752616647237799,0.15958132165221578,0.20886407070573998,0.9256373300253358,1.3010356505518577,1.2467593771794516,2,Other
TIC_MOCK_900071,6.607522090868393,1.5201911300445548,0.009808238824128889,85.19322127440948,0.9259924656882662,0.07496071355635928,2,449.78165253890654,0.9205885752958923,0.2653414719482975,0.7346585280517025,0.4936052652841857,0.4727164272845519,2,Transit
TIC_MOCK_900072,19.242141965448063,2.3615484170180228,0.007771686904264755,58.72668466128267,0.38536260794621774,0.11074229707160224,1,125.7516301636086,0.8493814853335171,0.26770984298056566,0.7322901570194343,0.24247425884703766,0.2583231025573178,2,Transit
TIC_MOCK_900073,14.32576762359712,6.93517955442781,0.002586487193986736,3.645260503626776,8.306885105200768,0.5448276575451868,0,25.31636603477936,0.1835180208074173,0.4440437492022029,0.6262343214210638,1.5178037121981092,1.2651585218975403,2,Other
TIC_MOCK_900074,19.880043583544115,3.8468868059114136,0.06271718985778457,127.92549116667097,1.0065605391121664,0.7580550973057274,32,260.19060111341946,0.8132654150046957,0.7534714044174169,0.2465285955825831,0.45884685484196697,0.5015262657871241,2,Blend
TIC_MOCK_900075,12.182851408286341,1.1899078164492674,0.04638817603235652,151.7134073391323,2.7466123970158702,0.6230964207476695,24,156.03116085242073,0.6103383778275,0.7848038634240477,0.21519613657595227,1.4389345717073285,1.457500304360086,2,Blend
TIC_MOCK_900076,2.326612203765249,3.373251043749109,0.002510462390518072,5.4399272426998975,5.224441454054645,0.5627116990223392,22,18.528917738805976,0.40676527732045065,0.4923254800011819,0.5772790292331312,2.6101737223112016,2.944144096391945,10,Other
TIC_MOCK_900077,8.44789206718943,3.294115805822293,0.015314103113628881,96.04424292507397,0.501186288821007,0.021852842061924282,3,51.42553186131578,0.9280396623119248,0.15968698247237534,0.8403130175276247,0.19615295547979353,0.18877364520266782,2,Transit
TIC_MOCK_900078,5.492927519546609,3.3244729307166905,0.4871898690757649,380.31339316518785,15.964138709800979,0.27877721940216876,5,750.4362619284057,0.7770129726148431,0.7403305388224365,0.2596694611775635,0.9490933825575218,0.8954565186035902,2,Eclipsing Binary
TIC_MOCK_900079,16.18652554975035,4.829792076152385,0.004293028780957344,10.7976956602122,2.4945521392049455,0.13536425977147912,0,90.4154694272483,0.8004635095809628,0.10883238723556626,0.8911676127644337,0.2367129618947047,0.24300509213259458,2,Transit
TIC_MOCK_900080,1.8460760473130677,8.308303041429332,0.004691746039448094,7.664282197973217,8.84424275501977,0.7000342727721044,7,18.968506582580307,0.5338896918787777,0.2803344607915209,0.6874063641362376,0.17104549997619184,0.9877982885508203,7,Other
TIC_MOCK_900081,11.208041557404867,4.488781380367147,0.05812702578172917,11.156862165569423,0.5047059998876074,0.947577700911658,6,50.75276032456415,0.7501872804211254,0.6972577722453743,0.30274222775462567,1.1485037727200378,0.6319366500150726,2,Blend
TIC_MOCK_900082,1.9215857896741184,3.394305938336287,0.18288072232157448,176.4520245089211,16.65920663604704,0.27876841608955616,6,915.4999019192473,0.6285982804991528,0.8429310959031375,0.15706890409686247,0.8390434967239996,0.8861897005772668,9,Eclipsing Binary
TIC_MOCK_900083,19.590131745908774,3.5912697839621135,0.007220500273859623,21.06286106188488,2.2216477006634965,0.10061679015596728,1,313.63915480408366,0.9249567725578804,0.11435516124530261,0.8856448387546973,0.37304688848936096,0.3537925717541671,2,Transit
TIC_MOCK_900084,14.4220763338785,5.315005804447335,0.4117813283986341,284.076451539838,5.428891342769999,0.23260384512094068,1,461.30106782187426,0.5634496578105512,0.9645976509164907,0.035402349083509255,1.7356671351517479,1.889601060034157,2,Eclipsing Binary
TIC_MOCK_900085,5.795167424519226,3.13423714836519,0.09623671360359051,402.3574867925298,15.155658220461625,0.1780457288927804,0,156.42065945967929,0.835735396942401,0.7011459767975748,0.29885402320242516,0.8702358038028534,0.9540931377807996,3,Eclipsing Binary
TIC_MOCK_900086,6.667267919721482,2.3519664319226274,0.036663157961242365,170.11526141050544,1.5667395879257158,0.9155729887104029,19,284.6056305403315,0.7267153566552917,0.4886568307031618,0.5113431692968382,1.4235853847629882,1.6729122161021517,2,Blend
TIC_MOCK_900087,2.762442286289301,5.650854827192123,0.05689827604872905,170.4072534571055,3.3792387323216824,0.655646339556435,25,222.52243367126604,0.799915624073462,0.7830237525643386,0.21697624743566135,1.2132453483009396,1.7601432390970044,5,Blend
TIC_MOCK_900088,14.199539779928736,7.927326701776888,0.0006162881190291968,6.509044550331412,0.4818601239329623,0.36005046590097833,15,18.479204196587503,0.6194920991334131,0.4759677310116559,0.11097752458514809,1.9398300213310926,2.3352637929652516,2,Other
TIC_MOCK_900089,0.5561844074794846,5.312416187920267,0.13371035000254955,237.10887530935256,15.234114882379018,0.11134848443572255,5,525.0536237466836,0.8520626951685941,0.7647222037529362,0.2352777962470638,1.5167198004650664,1.5820917114102009,45,Eclipsing Binary
TIC_MOCK_900090,6.258378812650739,3.9543898325293227,0.013067631233497804,38.4064609387015,1.6120815100557846,0.07902618152230066,0,450.5967511862785,0.857481919293116,0.17355719755123059,0.8264428024487694,0.12323678083213992,0.11366158396291477,2,Transit
TIC_MOCK_900091,10.559307102890399,1.0734669432747692,0.08371254234847725,82.02786924766788,1.6867277338454634,0.6077310523670404,40,286.18840807440523,0.6094265464533819,0.668100212530381,0.331899787469619,0.6962913352036864,0.9790314929289131,2,Blend
TIC_MOCK_900092,5.7001663349085625,0.895739774635483,0.004400470396288829,4.783533057144252,7.6230903202193865,0.4549188895075871,15,32.05225186566403,0.41277762859248335,0.9760138232792136,0.12555021476265338,0.14914822817978488,2.3334588140955783,4,Other
TIC_MOCK_900093,16.23953297861521,1.0877618168331447,0.027292700462902005,65.7286360483073,3.8657093695933575,0.8071842110850316,16,30.365478943176402,0.6899401582695708,0.6232293708189652,0.37677062918103477,1.4690333325796285,1.9788772558516283,2,Blend
TIC_MOCK_900094,0.960101810587818,7.913573173924314,0.003937672225163267,5.205970313025,3.980052929545028,0.3029157288331926,2,29.854740112932305,0.6624270628985924,0.603291805714943,0.47340088149491255,0.27317781801557905,2.047762616483486,26,Other
TIC_MOCK_900095,11.853070815480507,5.184424131721015,0.1576214500020094,342.9308008031327,13.958049970619841,0.16838806288452082,5,429.11267343523417,0.5901525072027063,0.758749925240281,0.24125007475971905,0.7112044233390141,0.7460288726825235,2,Eclipsing Binary
TIC_MOCK_900096,15.73577618707245,5.055618849667354,0.015549308249232757,130.8313943611084,1.9408285306349775,0.8696521182144252,47,248.66225058735827,0.8842185748759341,0.4686700705085117,0.5313299294914883,1.1699774039088628,1.2153877474629275,2,Blend
TIC_MOCK_900097,1.6822640582961297,7.583640829079222,0.3605434512070295,273.7906007760376,6.9142656520787495,0.013369147034603745,0,962.1407089510934,0.711863889578248,0.7725679882338667,0.22743201176613326,1.2509053567320614,1.3407805712905978,13,Eclipsing Binary
TIC_MOCK_900098,1.9866647504845072,2.838659481610645,0.016158613268591474,59.191942782906544,1.0820400055236732,0.008779988528601025,4,266.6000194410492,0.9795349345355914,0.23486979580469378,0.7651302041953062,0.15479962522146856,0.17012421131409533,8,Transit
TIC_MOCK_900099,10.781036884701296,1.4355732559241563,0.013216363912943578,67.28847820780189,1.2455900012481824,0.08133481399971663,2,491.51467930631986,0.9139079559134208,0.15190835663521807,0.8480916433647819,0.2747983542662483,0.27994043247938855,2,Transit
TIC_MOCK_900100,1.9250904595267924,1.7604305991349105,0.019625438951569662,81.33356046595449,2.2697469844490485,0.18874031856404416,2,227.84266683948658,0.9905793591995655,0.29341053628520697,0.706589463714793,0.25711751032373736,0.2753328412558358,11,Transit
TIC_MOCK_900101,15.575236313100591,3.291173251964169,0.023971943061209495,158.45627971673719,4.800838923643727,0.905431627546629,33,164.70182942470433,0.6036309350328322,0.3045192345396461,0.6954807654603539,0.7284352127640146,1.0388899796808806,2,Blend
TIC_MOCK_900102,4.959197202270371,3.930019937957292,0.14993414181199427,431.6189403206678,15.390644518589097,0.02861978319396319,4,321.2266953755377,0.6611057593849008,0.9683928392732903,0.03160716072670966,0.5006641721558118,0.5810474264748401,4,Eclipsing Binary
TIC_MOCK_900103,3.499236980511352,3.4733759479564164,0.09552985231080835,107.41684708439935,2.4077467013792715,0.8541774582638091,24,233.65154280369612,0.8755279296436227,0.7754642972512742,0.2245357027487258,0.9925471032459849,0.8507331237945545,7,Blend
TIC_MOCK_900104,15.857207174246195,3.906495384486295,0.002863962741284237,6.596417515955133,2.403989128935069,0.19159294573482577,12,39.103028353774015,0.11651151108424918,0.839816162145531,0.7517721730390933,0.7632137872610578,2.87332827082383,2,Other
TIC_MOCK_900105,3.3894696004839364,4.588283892644448,0.15120059756716062,373.62195362505605,12.576518914561793,0.1282505493984335,9,855.6936901379113,0.5575257401259255,0.82903086295894,0.17096913704105998,1.8556363576627133,2.112344757708642,6,Eclipsing Binary
TIC_MOCK_900106,8.318364368224412,7.333324544021778,0.42042237381898667,295.0275960721526,6.4758350629301,0.07659272295117948,2,634.422232728654,0.5131238496514434,0.8908127406339905,0.10918725936600948,1.046531357642348,0.9608170078707822,2,Eclipsing Binary
TIC_MOCK_900107,17.650183129198464,8.354094296249347,0.0005657599231101946,2.3334888020555464,7.267492241681967,0.7739062217706651,23,27.912774040308406,0.19095704488005963,0.875883083517057,0.5390945527360087,0.9191700364730107,1.3331617377693123,2,Other
TIC_MOCK_900108,1.232636262778694,2.0000698085321966,0.3944960377321374,237.4546228170315,11.882673078455003,0.016390326000291687,9,280.50422596568467,0.5814313510185442,0.7030271820067073,0.29697281799329267,1.1562228899123146,1.3332333905887241,12,Eclipsing Binary
TIC_MOCK_900109,1.5120683999525257,3.9268989462568515,0.006270682313020827,67.65720335223278,1.0398597614546377,0.15181378785167515,1,186.31890753819314,0.8650590268046062,0.24252426661970256,0.7574757333802975,0.4267117866022544,0.39953997207269776,10,Transit
